id_location,id_country,id_state,ds_city,latitude,longitude,division,regional
LOIL01907,US,IL,Naperville,40.743319,-89.281608,Central/Northeast,Chicago Metro
LOWA01912,US,WA,Marysville,47.35461,-120.022426,West,Eastern WA
LOWA01913,US,WA,Redmond,47.720964,-119.863699,West,Eastern WA
LOWA01914,US,WA,Lakewood,47.645624,-120.044704,West,Eastern WA
LOWA01915,US,WA,Spokane,47.407561,-120.077377,West,Eastern WA
LOWA01916,US,WA,Tacoma,47.79259,-120.275934,West,Eastern WA
LOWA01917,US,WA,Vancouver,47.720219,-119.952795,West,Eastern WA
LOWA01918,US,WA,Bellevue,47.463169,-119.864845,West,Eastern WA
LOWA01919,US,WA,Kennewick,47.492001,-119.775946,West,Eastern WA
LOWA01920,US,WA,Renton,47.740421,-120.046967,West,Eastern WA
LOWA01921,US,WA,Kirkland,47.366097,-119.94459,West,Eastern WA
LOIL01923,US,IL,Peoria,41.247418,-89.173603,Central/Northeast,Chicago Metro
LOIL01924,US,IL,Elgin,41.07378,-88.921064,Central/Northeast,Chicago Metro
LOIL01925,US,IL,Waukegan,41.139868,-89.221059,Central/Northeast,Chicago Metro
LOWA01937,US,WA,Bellevue,47.629495,-119.75458,West,Eastern WA
LOCA01938,US,CA,Oxnard,35.80781,-119.157474,Central/Northeast,Bay Area
LOCA01939,US,CA,Pomona,36.282837,-119.191414,Central/Northeast,Bay Area
LOCA01940,US,CA,Escondido,36.212631,-119.004633,Central/Northeast,Bay Area
LOCA01941,US,CA,Hayward,35.848339,-118.77755,Central/Northeast,Bay Area
LOCA01942,US,CA,Sunnyvale,35.967183,-118.99111,Central/Northeast,Greater LA
LOCA01944,US,CA,Pasadena,35.91554,-118.944229,Central/Northeast,Greater LA
LOCA01945,US,CA,Sacramento,35.798114,-119.065351,Central/Northeast,Greater LA
LOCA01946,US,CA,Fresno,36.281647,-119.14512,Central/Northeast,Greater LA
LOCA01947,US,CA,Bakersfield,36.094042,-119.104886,Central/Northeast,Greater LA
LOCA01948,US,CA,Stockton,36.164084,-119.221476,Central/Northeast,Greater LA
LOCA01949,US,CA,Modesto,36.281893,-119.027726,Central/Northeast,Greater LA
LOCA01950,US,CA,Riverside,35.84163,-119.255902,Central/Northeast,Greater LA
LOCA01951,US,CA,San Bernardino,35.801855,-118.988136,Central/Northeast,Greater LA
LOCA01952,US,CA,Fontana,35.902202,-118.80267,Central/Northeast,Greater LA
LOCA01953,US,CA,Moreno Valley,35.958533,-119.150771,Central/Northeast,Greater LA
LOCA01954,US,CA,Oxnard,36.070287,-118.875934,Central/Northeast,Greater LA
LOCA01955,US,CA,Pomona,35.800225,-119.199428,Central/Northeast,Greater LA
LOWA01958,US,WA,Everett,47.222003,-119.858159,West,Pacific Northwest
LOTN01960,US,TN,Clarksville,36.098283,-86.015221,West,Tennessee Valley
LOIL01970,US,IL,Cicero,41.206502,-88.816598,Central/Northeast,Chicago Metro
LONC01972,US,NC,Asheville,35.551213,-78.779037,West,Carolinas Interior
LOCA01974,US,CA,Escondido,35.823505,-119.232848,Central/Northeast,Greater LA
LOCA01978,US,CA,Hayward,35.86185,-119.265748,Central/Northeast,Greater LA
LOCA01979,US,CA,Sunnyvale,36.018702,-118.738037,Central/Northeast,Greater LA
LOCA01980,US,CA,Pasadena,35.723606,-119.226734,Central/Northeast,Greater LA
LOCA01981,US,CA,Sacramento,35.971319,-118.739675,Central/Northeast,Greater LA
LOCA01982,US,CA,Fresno,35.889694,-118.995659,Central/Northeast,Greater LA
LOCA01983,US,CA,Bakersfield,35.724944,-119.210994,Central/Northeast,Greater LA
LOCA01984,US,CA,Stockton,36.291978,-118.720929,Central/Northeast,Greater LA
LOCA01985,US,CA,Modesto,35.702964,-118.728913,Central/Northeast,Greater LA
LOCA01986,US,CA,Riverside,36.083472,-118.779249,Central/Northeast,Greater LA
LOCA01987,US,CA,San Bernardino,35.972844,-118.990642,Central/Northeast,Greater LA
LOCA01988,US,CA,Fontana,35.993308,-118.899881,Central/Northeast,Greater LA
LOCA01989,US,CA,Moreno Valley,35.783791,-119.282016,Central/Northeast,Greater LA
LOCA01990,US,CA,Oxnard,35.884758,-118.877192,Central/Northeast,Greater LA
LOCA01992,US,CA,Pomona,35.821112,-118.895941,Central/Northeast,Greater LA
LOCA01993,US,CA,Escondido,36.281947,-119.24366,Central/Northeast,Greater LA
LOCA01994,US,CA,Hayward,36.103561,-119.03375,Central/Northeast,Greater LA
LOCA01995,US,CA,Sunnyvale,36.220885,-119.19371,Central/Northeast,Greater LA
LOCA01996,US,CA,Pasadena,36.115576,-118.797131,Central/Northeast,Greater LA
LOCA01997,US,CA,Sacramento,36.266769,-118.890051,Central/Northeast,Greater LA
LOCA01998,US,CA,Fresno,35.998305,-118.929292,Central/Northeast,Greater LA
LOCA01999,US,CA,Bakersfield,36.221343,-118.957634,Central/Northeast,Greater LA
LOCA02000,US,CA,Stockton,35.718232,-118.741431,Central/Northeast,Greater LA
LOCA02001,US,CA,Modesto,36.113716,-118.894092,Central/Northeast,Greater LA
LOCA02002,US,CA,Riverside,35.829405,-118.904669,Central/Northeast,Greater LA
LOCA02003,US,CA,San Bernardino,35.936319,-118.90926,Central/Northeast,Greater LA
LOCA02006,US,CA,Fontana,35.763956,-118.905293,Central/Northeast,Greater LA
LOCA02007,US,CA,Moreno Valley,36.299648,-119.271073,Central/Northeast,Bay Area
LOCA02008,US,CA,Oxnard,36.286305,-119.055855,Central/Northeast,Central Valley
LOCA02009,US,CA,Pomona,36.222452,-118.830569,Central/Northeast,Central Valley
LOCA02010,US,CA,Escondido,36.04021,-118.85693,Central/Northeast,Bay Area
LOCA02011,US,CA,Hayward,36.227109,-119.057516,Central/Northeast,Bay Area
LOCA02012,US,CA,Sunnyvale,35.89622,-118.899444,Central/Northeast,Bay Area
LOTX02014,US,TX,McKinney,30.184708,-96.842629,South/Southeast,Texas Gulf
LOWA02015,US,WA,Yakima,47.678688,-120.03865,West,Eastern WA
LOIL02026,US,IL,Champaign,41.190701,-89.227875,Central/Northeast,Chicago Metro
LOIL02027,US,IL,Bloomington,41.026693,-89.296545,Central/Northeast,Chicago Metro
LOIL02028,US,IL,Decatur,40.894751,-89.080123,Central/Northeast,Missouri Valley
LOIL02029,US,IL,Aurora,40.937704,-88.88272,Central/Northeast,Missouri Valley
LOIL02030,US,IL,Evanston,40.933135,-89.030784,Central/Northeast,Missouri Valley
LOWA02031,US,WA,Bellingham,47.342526,-120.076049,West,Pacific Northwest
LONY02032,US,NY,Niagara Falls,42.836362,-76.256082,Central/Northeast,New York Metro
LOCA02034,US,CA,Pasadena,36.062069,-118.899072,Central/Northeast,Bay Area
LOCA02035,US,CA,Sacramento,36.071694,-119.021904,Central/Northeast,Bay Area
LOCA02036,US,CA,Fresno,35.927871,-118.782,Central/Northeast,Bay Area
LOIL02037,US,IL,Schaumburg,41.011449,-89.012491,Central/Northeast,Missouri Valley
LOIL02040,US,IL,Bolingbrook,40.715385,-89.095251,Central/Northeast,Chicago Metro
LOIL02041,US,IL,Springfield,40.928117,-89.060706,Central/Northeast,Chicago Metro
LOIL02042,US,IL,Rockford,41.048103,-88.979838,Central/Northeast,Chicago Metro
LOIL02043,US,IL,Joliet,41.064743,-88.84107,Central/Northeast,Chicago Metro
LOIL02044,US,IL,Naperville,41.187791,-88.869126,Central/Northeast,Chicago Metro
LONC02047,US,NC,Greenville,35.773314,-79.28906,West,Carolinas Interior
LONC02048,US,NC,Charlotte,35.317467,-79.295462,West,Carolinas Interior
LONC02049,US,NC,Raleigh,35.588485,-78.761182,West,Carolinas Interior
LONC02050,US,NC,Greensboro,35.346089,-78.743779,West,Carolinas Interior
LONC02051,US,NC,Durham,35.23616,-78.739338,West,Carolinas Interior
LONC02052,US,NC,Winston-Salem,35.410974,-79.239148,West,Carolinas Interior
LONC02053,US,NC,Fayetteville,35.491523,-79.145934,West,Carolinas Interior
LOWA02055,US,WA,Marysville,47.370924,-120.115626,West,Puget Sound
LOTN02076,US,TN,Murfreesboro,36.181816,-85.976503,West,Nashville Metro
LOTN02077,US,TN,Franklin,35.886785,-85.9338,West,Nashville Metro
LOTN02080,US,TN,Johnson City,36.12969,-86.136426,West,Nashville Metro
LOTN02081,US,TN,Bartlett,35.948129,-86.226868,West,Nashville Metro
LOTN02083,US,TN,Hendersonville,35.80869,-85.891329,West,Nashville Metro
LOWA02084,US,WA,Redmond,47.308863,-119.984902,West,Pacific Northwest
LOWA02085,US,WA,Lakewood,47.625428,-120.235874,West,Pacific Northwest
LOWA02086,US,WA,Spokane,47.540387,-120.146062,West,Pacific Northwest
LOWA02087,US,WA,Tacoma,47.777756,-120.009873,West,Pacific Northwest
LOWA02088,US,WA,Vancouver,47.683596,-119.969864,West,Pacific Northwest
LOWA02089,US,WA,Bellevue,47.226048,-119.920109,West,Pacific Northwest
LOCA02106,US,CA,Bakersfield,36.270842,-118.939033,Central/Northeast,Greater LA
LOCA02108,US,CA,Stockton,36.191513,-118.769476,Central/Northeast,Greater LA
LOCA02109,US,CA,Modesto,35.836848,-119.172773,Central/Northeast,Greater LA
LOCA02110,US,CA,Riverside,36.066589,-119.053383,Central/Northeast,Greater LA
LOCA02111,US,CA,San Bernardino,36.203917,-118.759986,Central/Northeast,Greater LA
LOCA02112,US,CA,Fontana,35.912053,-119.157878,Central/Northeast,Greater LA
LOCA02113,US,CA,Moreno Valley,36.168315,-119.135116,Central/Northeast,Greater LA
LOCA02114,US,CA,Oxnard,36.193569,-119.045757,Central/Northeast,Greater LA
LOCA02115,US,CA,Pomona,36.10053,-119.242679,Central/Northeast,Greater LA
LOCA02116,US,CA,Escondido,36.074316,-119.028939,Central/Northeast,Greater LA
LOCA02117,US,CA,Hayward,36.051965,-119.199191,Central/Northeast,Greater LA
LOCA02118,US,CA,Sunnyvale,36.142124,-118.782322,Central/Northeast,Greater LA
LOCA02119,US,CA,Pasadena,35.830044,-119.242571,Central/Northeast,Greater LA
LOCA02120,US,CA,Sacramento,35.714183,-118.914817,Central/Northeast,Greater LA
LOCA02121,US,CA,Fresno,36.064256,-118.971982,Central/Northeast,Greater LA
LOCA02122,US,CA,Bakersfield,35.839168,-119.065456,Central/Northeast,Greater LA
LOCA02123,US,CA,Stockton,36.056686,-119.00194,Central/Northeast,Greater LA
LOCA02124,US,CA,Modesto,36.292671,-119.218136,Central/Northeast,Greater LA
LOCA02125,US,CA,Riverside,36.117087,-119.057409,Central/Northeast,Greater LA
LOCA02126,US,CA,San Bernardino,35.95692,-118.869441,Central/Northeast,Greater LA
LOCA02127,US,CA,Fontana,36.115462,-118.705246,Central/Northeast,Greater LA
LOCA02128,US,CA,Moreno Valley,35.777037,-119.237534,Central/Northeast,Greater LA
LOCA02129,US,CA,Oxnard,36.134603,-118.952968,Central/Northeast,Greater LA
LOCA02130,US,CA,Pomona,35.864496,-119.252348,Central/Northeast,Greater LA
LOCA02131,US,CA,Escondido,35.751395,-118.763485,Central/Northeast,Greater LA
LOCA02132,US,CA,Hayward,35.81512,-119.105977,Central/Northeast,Greater LA
LOCA02133,US,CA,Sunnyvale,35.835994,-119.087002,Central/Northeast,Greater LA
LOCA02134,US,CA,Pasadena,35.741654,-118.988564,Central/Northeast,Greater LA
LOCA02135,US,CA,Sacramento,35.740568,-118.819786,Central/Northeast,Greater LA
LOCA02136,US,CA,Fresno,35.840227,-118.975993,Central/Northeast,Greater LA
LOCA02137,US,CA,Bakersfield,36.228047,-118.909474,Central/Northeast,Greater LA
LOCA02138,US,CA,Stockton,36.019775,-119.1054,Central/Northeast,Greater LA
LOCA02139,US,CA,Modesto,35.899801,-118.898308,Central/Northeast,Greater LA
LOCA02140,US,CA,Riverside,36.296484,-118.902896,Central/Northeast,Greater LA
LOCA02141,US,CA,San Bernardino,36.03467,-118.86161,Central/Northeast,Greater LA
LOCA02142,US,CA,Fontana,35.979123,-119.263915,Central/Northeast,Greater LA
LOCA02143,US,CA,Moreno Valley,36.037378,-118.725425,Central/Northeast,Greater LA
LOCA02144,US,CA,Oxnard,35.805182,-118.885997,Central/Northeast,Greater LA
LOCA02145,US,CA,Pomona,35.82056,-118.978503,Central/Northeast,Greater LA
LOCA02146,US,CA,Escondido,35.758006,-119.029777,Central/Northeast,Greater LA
LOCA02147,US,CA,Hayward,36.153698,-119.091457,Central/Northeast,Greater LA
LOCA02148,US,CA,Sunnyvale,36.098947,-118.82273,Central/Northeast,Greater LA
LOCA02149,US,CA,Pasadena,36.256307,-119.159215,Central/Northeast,Greater LA
LOCA02150,US,CA,Sacramento,35.93959,-119.20855,Central/Northeast,Greater LA
LOCA02151,US,CA,Fresno,36.29549,-118.743799,Central/Northeast,Greater LA
LOCA02152,US,CA,Bakersfield,36.023974,-118.79478,Central/Northeast,Greater LA
LOCA02153,US,CA,Stockton,36.012575,-118.925849,Central/Northeast,Greater LA
LOCA02154,US,CA,Modesto,35.753475,-118.846838,Central/Northeast,Greater LA
LOCA02155,US,CA,Riverside,35.776628,-118.804359,Central/Northeast,Greater LA
LOCA02156,US,CA,San Bernardino,36.169217,-118.874753,Central/Northeast,Greater LA
LOCA02157,US,CA,Fontana,35.721696,-119.118123,Central/Northeast,Greater LA
LOCA02158,US,CA,Moreno Valley,35.857868,-119.083918,Central/Northeast,Greater LA
LOCA02159,US,CA,Oxnard,35.752586,-118.737825,Central/Northeast,Greater LA
LOCA02160,US,CA,Pomona,36.032281,-119.116685,Central/Northeast,Greater LA
LOCA02161,US,CA,Escondido,35.938189,-119.031678,Central/Northeast,Greater LA
LOCA02162,US,CA,Hayward,36.060357,-118.990592,Central/Northeast,Greater LA
LOCA02163,US,CA,Sunnyvale,36.251635,-119.001822,Central/Northeast,Greater LA
LOCA02164,US,CA,Pasadena,36.295295,-118.789145,Central/Northeast,Greater LA
LOCA02165,US,CA,Sacramento,35.825106,-118.741643,Central/Northeast,Greater LA
LOCA02166,US,CA,Fresno,35.76982,-118.80953,Central/Northeast,Greater LA
LOCA02167,US,CA,Bakersfield,35.928374,-118.773215,Central/Northeast,Greater LA
LOCA02168,US,CA,Stockton,36.220834,-118.816445,Central/Northeast,Greater LA
LOCA02169,US,CA,Modesto,36.174018,-119.117193,Central/Northeast,Greater LA
LOCA02170,US,CA,Riverside,35.748552,-119.058212,Central/Northeast,Greater LA
LOCA02171,US,CA,San Bernardino,35.804115,-118.883029,Central/Northeast,Greater LA
LOCA02172,US,CA,Fontana,35.90766,-118.714634,Central/Northeast,Greater LA
LOCA02173,US,CA,Moreno Valley,36.084583,-118.806512,Central/Northeast,Greater LA
LOCA02174,US,CA,Oxnard,35.779515,-118.782791,Central/Northeast,Greater LA
LOCA02175,US,CA,Pomona,36.253654,-119.007763,Central/Northeast,Greater LA
LOCA02176,US,CA,Escondido,36.063752,-118.841114,Central/Northeast,Greater LA
LOCA02177,US,CA,Hayward,35.804903,-118.99846,Central/Northeast,Greater LA
LOCA02178,US,CA,Sunnyvale,35.939198,-119.212176,Central/Northeast,Greater LA
LOCA02179,US,CA,Pasadena,35.920521,-119.259097,Central/Northeast,Greater LA
LOCA02180,US,CA,Sacramento,35.715487,-119.2189,Central/Northeast,Greater LA
LOCA02181,US,CA,Fresno,36.277869,-118.970282,Central/Northeast,Greater LA
LOCA02182,US,CA,Bakersfield,36.279493,-119.040501,Central/Northeast,Greater LA
LOCA02183,US,CA,Stockton,35.88709,-118.996315,Central/Northeast,Greater LA
LOCA02184,US,CA,Modesto,35.963707,-119.236601,Central/Northeast,Greater LA
LOCA02188,US,CA,Riverside,36.084496,-119.170377,Central/Northeast,Greater LA
LOCA02189,US,CA,San Bernardino,36.071753,-118.909879,Central/Northeast,Greater LA
LOCA02190,US,CA,Fontana,35.791215,-119.26319,Central/Northeast,Greater LA
LOCA02191,US,CA,Moreno Valley,36.168457,-119.02412,Central/Northeast,Sacramento Valley
LOCA02192,US,CA,Oxnard,35.734898,-118.70308,Central/Northeast,Sacramento Valley
LOCA02193,US,CA,Pomona,35.734668,-118.882979,Central/Northeast,Sacramento Valley
LOWA02194,US,WA,Kennewick,47.790207,-120.156492,West,Pacific Northwest
LOWA02195,US,WA,Renton,47.28535,-120.227169,West,Pacific Northwest
LOIL02196,US,IL,Peoria,40.881965,-89.239373,Central/Northeast,Missouri Valley
LOWA02199,US,WA,Kirkland,47.615297,-120.262625,West,Pacific Northwest
LOWA02200,US,WA,Bellevue,47.505653,-119.701982,West,Pacific Northwest
LOWA02201,US,WA,Everett,47.688382,-119.930868,West,Pacific Northwest
LOTN02206,US,TN,Kingsport,35.883752,-85.925662,West,Tennessee Valley
LOTN02208,US,TN,Jackson,36.016225,-86.04435,West,Tennessee Valley
LOIL02209,US,IL,Elgin,40.778426,-88.768037,Central/Northeast,Chicago Metro
LOMO02210,US,MO,Lee's Summit,38.469871,-92.183226,Central/Northeast,Midwest
LOMO02211,US,MO,O'Fallon,38.420656,-92.051522,Central/Northeast,Midwest
LOMO02212,US,MO,St. Joseph,38.696523,-91.859831,Central/Northeast,Midwest
LOVA02213,US,VA,Newport News,37.661583,-79.293381,South/Southeast,Virginia Coast
LOVA02216,US,VA,Alexandria,37.449692,-79.011194,South/Southeast,Virginia Coast
LOVA02217,US,VA,Hampton,37.211515,-79.144112,South/Southeast,Virginia Coast
LOVA02218,US,VA,Roanoke,37.656174,-79.217734,South/Southeast,Virginia Coast
LOVA02219,US,VA,Portsmouth,37.521186,-79.170879,South/Southeast,Virginia Coast
LOVA02220,US,VA,Suffolk,37.207272,-79.155279,South/Southeast,Virginia Coast
LOCA02221,US,CA,Escondido,36.285524,-118.819078,Central/Northeast,Central Valley
LOCA02229,US,CA,Hayward,36.275746,-119.007288,Central/Northeast,Central Valley
LOCA02230,US,CA,Sunnyvale,35.765842,-118.971224,Central/Northeast,Central Valley
LOCA02231,US,CA,Pasadena,35.972626,-118.793386,Central/Northeast,Central Valley
LOCA02232,US,CA,Sacramento,35.75885,-119.007055,Central/Northeast,Central Valley
LOCA02233,US,CA,Fresno,35.790029,-119.105194,Central/Northeast,Central Valley
LOCA02234,US,CA,Bakersfield,36.142414,-119.014389,Central/Northeast,Central Valley
LOCA02235,US,CA,Stockton,35.925533,-119.063314,Central/Northeast,Central Valley
LOCA02236,US,CA,Modesto,35.975668,-118.82899,Central/Northeast,Central Valley
LOCA02237,US,CA,Riverside,36.235251,-118.726799,Central/Northeast,Central Valley
LOCA02238,US,CA,San Bernardino,36.172142,-119.110756,Central/Northeast,Central Valley
LOCA02239,US,CA,Fontana,36.112881,-119.037438,Central/Northeast,Central Valley
LOCA02240,US,CA,Moreno Valley,35.852802,-118.795477,Central/Northeast,Central Valley
LOCA02241,US,CA,Oxnard,35.723056,-118.758943,Central/Northeast,Central Valley
LOCA02242,US,CA,Pomona,35.976886,-118.917679,Central/Northeast,Central Valley
LOCA02243,US,CA,Escondido,36.095612,-118.762929,Central/Northeast,Central Valley
LOCA02244,US,CA,Hayward,36.082002,-118.93164,Central/Northeast,Central Valley
LOCA02245,US,CA,Sunnyvale,35.739991,-118.988955,Central/Northeast,Central Valley
LOCA02246,US,CA,Pasadena,35.790101,-118.85754,Central/Northeast,Central Valley
LOCA02247,US,CA,Sacramento,36.007333,-118.891863,Central/Northeast,Central Valley
LOCA02248,US,CA,Fresno,35.725004,-119.249125,Central/Northeast,Central Valley
LOCA02249,US,CA,Bakersfield,36.129794,-119.256749,Central/Northeast,Central Valley
LOCA02250,US,CA,Stockton,35.742754,-119.292735,Central/Northeast,Central Valley
LOCA02251,US,CA,Modesto,36.273901,-118.857495,Central/Northeast,Central Valley
LOCA02252,US,CA,Riverside,35.911951,-119.122079,Central/Northeast,Central Valley
LOCA02253,US,CA,San Bernardino,35.909822,-118.835208,Central/Northeast,Central Valley
LOIL02254,US,IL,Waukegan,41.096822,-89.188883,Central/Northeast,Midwest Interior
LOIL02255,US,IL,Cicero,40.804466,-89.240963,Central/Northeast,Midwest Interior
LOTX02256,US,TX,Frisco,30.096182,-96.841376,South/Southeast,Texas Gulf
LOTX02257,US,TX,Beaumont,29.859028,-97.287433,South/Southeast,Southeast
LOTX02258,US,TX,Pasadena,29.749303,-96.719284,South/Southeast,Southeast
LOTN02259,US,TN,Nashville,35.877267,-85.838466,West,Tennessee Valley
LOTN02261,US,TN,Memphis,36.074798,-86.070836,West,Tennessee Valley
LOTN02262,US,TN,Knoxville,35.823412,-86.227168,West,Tennessee Valley
LOCA02263,US,CA,Fontana,36.069008,-118.83522,Central/Northeast,Bay Area
LOCA02264,US,CA,Moreno Valley,36.086343,-118.981819,Central/Northeast,Bay Area
LOCA02269,US,CA,Oxnard,35.725171,-118.718907,Central/Northeast,Sacramento Valley
LOCA02270,US,CA,Pomona,36.179229,-119.124307,Central/Northeast,Sacramento Valley
LOCA02271,US,CA,Escondido,36.287982,-118.938871,Central/Northeast,Sacramento Valley
LOCA02272,US,CA,Hayward,36.049454,-118.851156,Central/Northeast,Sacramento Valley
LOCA02273,US,CA,Sunnyvale,36.187062,-118.906113,Central/Northeast,Sacramento Valley
LOCA02275,US,CA,Pasadena,35.776857,-119.097039,Central/Northeast,Sacramento Valley
LOCA02276,US,CA,Sacramento,36.25685,-119.165231,Central/Northeast,Sacramento Valley
LOCA02277,US,CA,Fresno,35.9233,-119.040754,Central/Northeast,Sacramento Valley
LOCA02278,US,CA,Bakersfield,35.963643,-118.932236,Central/Northeast,Sacramento Valley
LOCA02279,US,CA,Stockton,36.265846,-119.155584,Central/Northeast,Sacramento Valley
LOCA02280,US,CA,Modesto,35.772901,-119.181518,Central/Northeast,Sacramento Valley
LOCA02281,US,CA,Riverside,36.232155,-118.912514,Central/Northeast,Sacramento Valley
LOCA02282,US,CA,San Bernardino,35.871544,-118.810432,Central/Northeast,Sacramento Valley
LOCA02283,US,CA,Fontana,36.216822,-118.792091,Central/Northeast,Sacramento Valley
LOCA02284,US,CA,Moreno Valley,36.251356,-119.148655,Central/Northeast,Sacramento Valley
LOCA02285,US,CA,Oxnard,36.153025,-119.023676,Central/Northeast,Sacramento Valley
LOCA02286,US,CA,Pomona,36.205199,-118.862906,Central/Northeast,Sacramento Valley
LOCA02287,US,CA,Escondido,36.165868,-118.906303,Central/Northeast,Sacramento Valley
LOCA02288,US,CA,Hayward,35.806457,-118.972984,Central/Northeast,Sacramento Valley
LOCA02289,US,CA,Sunnyvale,36.290802,-118.737567,Central/Northeast,Sacramento Valley
LOCA02292,US,CA,Pasadena,35.725904,-119.201111,Central/Northeast,Sacramento Valley
LOCA02293,US,CA,Sacramento,35.779037,-118.864412,Central/Northeast,Bay Area
LOCA02294,US,CA,Fresno,36.190671,-119.171893,Central/Northeast,Bay Area
LOCA02295,US,CA,Bakersfield,36.003512,-118.795578,Central/Northeast,Bay Area
LOCA02296,US,CA,Stockton,36.139681,-118.974658,Central/Northeast,Bay Area
LOCA02298,US,CA,Modesto,36.054209,-118.994984,Central/Northeast,Greater LA
LOCA02299,US,CA,Riverside,35.878529,-118.960987,Central/Northeast,Greater LA
LOCA02300,US,CA,San Bernardino,36.113331,-118.776006,Central/Northeast,Greater LA
LOCA02301,US,CA,Fontana,36.081775,-118.843327,Central/Northeast,Greater LA
LOTN02310,US,TN,Chattanooga,35.796043,-86.023066,West,Tennessee Valley
LOWA02313,US,WA,Yakima,47.205599,-120.151993,West,Pacific Northwest
LOWA02314,US,WA,Bellingham,47.635877,-119.704914,West,Pacific Northwest
LOCA02318,US,CA,Moreno Valley,35.759507,-119.059103,Central/Northeast,Bay Area
LOCA02319,US,CA,Oxnard,36.180043,-119.177579,Central/Northeast,Bay Area
LOCA02320,US,CA,Pomona,36.033051,-118.860157,Central/Northeast,Sacramento Valley
LOTX02336,US,TX,Austin,30.069591,-97.187185,South/Southeast,Texas Gulf
LOTN02337,US,TN,Clarksville,35.913231,-85.829725,West,Tennessee Valley
LOTN02339,US,TN,Murfreesboro,36.032536,-86.296862,West,Tennessee Valley
LOTN02340,US,TN,Franklin,36.156594,-86.278813,West,Tennessee Valley
LOTN02341,US,TN,Johnson City,36.14744,-86.178512,West,Tennessee Valley
LOIL02350,US,IL,Champaign,41.274844,-89.079236,Central/Northeast,Missouri Valley
LOIL02351,US,IL,Bloomington,40.896159,-89.210667,Central/Northeast,Missouri Valley
LOIL02352,US,IL,Decatur,40.883363,-88.77401,Central/Northeast,Missouri Valley
LOIL02353,US,IL,Aurora,41.297801,-89.079014,Central/Northeast,Missouri Valley
LOWA02354,US,WA,Marysville,47.469166,-119.866757,West,Pacific Northwest
LONY02360,US,NY,Buffalo,43.231717,-75.944173,Central/Northeast,Upstate NY
LOMO02364,US,MO,St. Charles,38.434915,-92.052427,Central/Northeast,Midwest
LONC02365,US,NC,Cary,35.617371,-79.298069,West,Carolinas Interior
LONC02366,US,NC,Wilmington,35.571754,-79.086704,West,Carolinas Interior
LOIL02376,US,IL,Evanston,41.176518,-89.244206,Central/Northeast,Kansas City
LOIL02377,US,IL,Schaumburg,41.052921,-89.011416,Central/Northeast,Kansas City
LOIL02378,US,IL,Bolingbrook,41.085395,-89.261088,Central/Northeast,Chicago Metro
LOIL02379,US,IL,Springfield,41.04799,-88.963109,Central/Northeast,Kansas City
LOIL02380,US,IL,Rockford,41.036396,-88.937907,Central/Northeast,Kansas City
LOIL02381,US,IL,Joliet,41.105881,-88.817007,Central/Northeast,Kansas City
LOIL02382,US,IL,Naperville,40.861892,-88.80497,Central/Northeast,Kansas City
LOIL02383,US,IL,Peoria,40.998953,-89.253765,Central/Northeast,Kansas City
LOIL02384,US,IL,Elgin,40.735131,-89.099457,Central/Northeast,Kansas City
LOIL02385,US,IL,Waukegan,41.170938,-88.875391,Central/Northeast,Kansas City
LOTX02390,US,TX,San Antonio,30.173169,-96.989639,South/Southeast,Southeast
LOCA02391,US,CA,Escondido,35.964119,-119.211528,Central/Northeast,Bay Area
LOCA02392,US,CA,Hayward,35.896916,-119.039588,Central/Northeast,Bay Area
LOCA02393,US,CA,Sunnyvale,35.75316,-119.167633,Central/Northeast,Bay Area
LOIL02394,US,IL,Cicero,41.058935,-88.858602,Central/Northeast,Missouri Valley
LOIL02395,US,IL,Champaign,41.299009,-88.740132,Central/Northeast,Missouri Valley
LOIL02396,US,IL,Bloomington,41.085539,-89.047251,Central/Northeast,Missouri Valley
LONY02397,US,NY,Rochester,43.081706,-75.828609,Central/Northeast,Upstate NY
LONY02398,US,NY,Yonkers,42.771002,-76.054057,Central/Northeast,Upstate NY
LONY02399,US,NY,Syracuse,43.203881,-76.0697,Central/Northeast,Upstate NY
LOWA02401,US,WA,Redmond,47.543123,-119.947338,West,Pacific Northwest
LOWA02402,US,WA,Lakewood,47.310686,-120.082659,West,Eastern WA
LOWA02406,US,WA,Spokane,47.400707,-120.284282,West,Pacific Northwest
LOVA02408,US,VA,Lynchburg,37.214515,-78.800982,South/Southeast,Virginia Coast
LOVA02410,US,VA,Virginia Beach,37.363842,-78.989153,South/Southeast,Virginia Coast
LOVA02411,US,VA,Norfolk,37.379235,-78.735592,South/Southeast,Virginia Coast
LOVA02412,US,VA,Chesapeake,37.355578,-79.042206,South/Southeast,Virginia Coast
LOVA02413,US,VA,Richmond,37.723638,-78.79484,South/Southeast,Virginia Coast
LOCA02414,US,CA,Pasadena,35.811661,-118.818414,Central/Northeast,Bay Area
LOVA02415,US,VA,Newport News,37.474912,-79.010219,South/Southeast,Virginia Coast
LOVA02416,US,VA,Alexandria,37.280088,-79.251639,South/Southeast,Virginia Coast
LOVA02417,US,VA,Hampton,37.636764,-79.002123,South/Southeast,Virginia Coast
LOVA02418,US,VA,Roanoke,37.46211,-78.862295,South/Southeast,Virginia Coast
LOVA02420,US,VA,Portsmouth,37.659308,-79.204655,South/Southeast,Virginia Coast
LOVA02421,US,VA,Suffolk,37.566135,-79.218788,South/Southeast,Virginia Coast
